Name;Coded Text
Assumption;You have basically, I'dimagine, you start with a blank slate
Assumption;You'd have to say well, theroad on the opposite side has no cars, or we're just about toturn red.
Assumption;You're not going to have cars just popping up on the endhere. Unless you're the terminator and you've beamed acar.
Assumption;you're trying to do the yield, you know trying tosimulate the yield rule, right
Behavioural Decision; is the car when itgets in queue, picks up this n value saying that's the size ofthe road and each tick it can increment one
Behavioural Decision; the light's behaviorshould be able to change based upon the input of thesensors. 
Behavioural Decision;A road is how many--what's yourcapacity and how full are you on average. Kind of metricswe've collected.
Behavioural Decision;also like how longthese signals stay green
Behavioural Decision;And so the copsays okay, I try to tick, the intersections says I'm still or thatlight says I'm still green, and let's suppose this guy has rulessaying every four ticks change the colors of the lights.
Behavioural Decision;And so, should we say the initial state would be this lightsgreen and this lights green.
Behavioural Decision;And that's dictatingstate of the lights, 
Behavioural Decision;And they have certain states, we've said.
Behavioural Decision;At each tick, based on the constraints of who's infront of you. The guy can speed along the road until he getsbehind some slow poke.
Behavioural Decision;Because we--we explicitly disallow all the lights at an3intersection to be green for the sensor
Behavioural Decision;Determining when to push and pop.
Behavioural Decision;Do we flip the state of the lightsdifferently based on the state of the sensor
Behavioural Decision;he makes a left and slow-êpoke goes straight orsomething. And he can speed up again.
Behavioural Decision;I mean the light is just anactual state. Which can mean green light, red or yellow
Behavioural Decision;If that state is this, then the otherstates are going to be
Behavioural Decision;if this road fills up, then even if this is green,this car won't be able to pass
Behavioural Decision;if we want to get more sophisticated wecould have sensor logic taking sensor for each in-êroad so thatif say these two are empty then these two just stay greenforever
Behavioural Decision;Is that also something the cop looksat?
Behavioural Decision;it's, the cop is looking at well state of thesignal and the some, probably also needs to define some sortof great [inaudible] cuz that's something that user should beable to control rate of the traffic. How heavy the traffic is 
Behavioural Decision;it'sanalytic data saying okay you're still in this queue.
Behavioural Decision;now I'm wondering like the rule for changing the lights,we established a rule saying the light, are we going to saylight would change to green, or will only stay red for xamount of time, or is it reversed
Behavioural Decision;on each tick, not only does the push popbut also changes the car's straight left and right, 
Behavioural Decision;see the state ofthe light at that particular time, and then make somedecision to cop or--so does it seem like there's a masterintelligence that needs to be looking at the whole state ofthe world.
Behavioural Decision;Seems like it's just the state of, well this is--
Behavioural Decision;sensor say subtracts four ticks, say subtracts fourticks from the threshold number of ticks to do a change so.That yellow light logic is preferably more than what itsasking.
Behavioural Decision;so clock is a controller. Have some tick then sendssome then sends tick event to model.
Behavioural Decision;So it's almost like orange guy and we're saying there, andthen the picture changes to where that goes to one and thatgoes to one, that stays at zero, and that stays at zero
Behavioural Decision;So it's saying at each tick we see where the problems occurand maybe make a road blink red if it's full and
Behavioural Decision;so let's suppose T onerepresent a delta of say four units in time, so four clock ticks,and we say one car per clock tick can pass or something.
Behavioural Decision;so somehow represents the state of each trafficsignals.
Behavioural Decision;so the cop looks at the intersections says okay it's agreen light on these roads. This road has some number ofcars in it. If the lights green one tick means we pop and wedo that queue and second picture. So, from T zero to T onethat's how we've gone through two
Behavioural Decision;so the cop, yeah, per tick at this point the cop justchanges the state of the model consistently.
Behavioural Decision;so the pop is controlled by, we said by thecop in the intersection
Behavioural Decision;so tick happens and changes time, cop is watchingtime, for each tick cop has some set of rules that it knowsand based on those rules changes the queue of cars, wellmaybe those rules are really what's going on in theintersection and, you know, how fast the car is traveling say,but then there's also the notion of state of traffic so, youknow, what is that a road, some number of roads that have,and just wonder if maybe the important thing is since we aretrying to simulate traffic, traffic happens, so this road is kindof like queue, queue is the road say cuz that's what weretrying to determine is, trying to minimize the average size ofthe queue by optimizing the timing on the lights. So, theroad has a queue, blue boxes on the road and that's a[inaudible] structure
Behavioural Decision;So we're on a tick so we're checking theheads of each of the queues against the lights, type of car inthe queue
Behavioural Decision;So, an event happens, some event is given to a, well thismodel cop -
Behavioural Decision;That's part of the rule. There's certain rules, the rulesencapsulate maybe the length of the time that the light,maybe the rate at which the cars come,
Behavioural Decision;the green to red light change is, we have light so somemaster controller, kind of like a cop
Behavioural Decision;then this guy would have a state. It's like okay I'vebeen in this state for two ticks, go to three don't change, goto four change, something like that. Right, so this guy has anotion of the state of the light but also time and currentstate, right. So, the clock ticks, the cop says look at whatlights are green, one tick means one car goes through so wepop off the end of the queue, we say the cop notices the endof the intersection has been in this state for one tick so nochange needs to be made. And then we get the same greenstate
Behavioural Decision;then we're saying that the behavior here, even if it'sstaying green depends on the state of this queue here. Andthere's a notion of full.
Behavioural Decision;Until he passes the intersection, or whatever. And gets onthe next road
Behavioural Decision;we're changing the lightsevery two ticks, right. So that will be a scenario where, okayone tick so from two to one, we go to zero and now thelights change for the initial state of T2. That would be this
Behavioural Decision;we're saying there's a, so then, these are objects right.So, maybe what happens is the clock is the controller, it'schanging the state of time so time can tick, right, that's anamount of time. The clock does the ticking, right, and nowthe tick, time is part of model that is state, but as timechanges some cop object or something responds to timechanges, right, and is responsible for changing state ofmodel.
Behavioural Decision;What I'm thinking is like you have this data structure of thistraffic cop that responds to ticks by analyzing the state of thetraffic signal and then, you know, pushes cars on and offqueue depending on the -ê
Behavioural Decision;What would, okay so they can't, let's suppose for a momentthat T zero has all the lights about to change, so in the sensethat wherever I just point in time nothing's moving and we'reshowing x point in time where something has moved sort ofbefore and after state.
Behavioural Decision;Whether there's asensor and we'll--how may seconds for each light change
